"Station_ID","Month_UTC","Year_UTC","appendiculariaAbundance","appendiculariaEstimatedBiomass","bryozoan_larvaeAbundance","bryozoan_larvaeEstimatedBiomass","chaetognathaAbundance","chaetognathaEstimatedBiomass","cnidaria_ctenophoresAbundance","cnidaria_ctenophoresEstimatedBiomass","copepoda_calanoida_minus_eucalanidsAbundance","copepoda_calanoida_minus_eucalanidsEstimatedBiomass","copepoda_eucalanidsAbundance","copepoda_eucalanidsEstimatedBiomass","copepoda_harpacticoidaAbundance","copepoda_harpacticoidaEstimatedBiomass","copepoda_oithona_likeAbundance","copepoda_oithona_likeEstimatedBiomass","copepoda_othersAbundance","copepoda_othersEstimatedBiomass","copepoda_poecilostomatoidsAbundance","copepoda_poecilostomatoidsEstimatedBiomass","crustacea_othersAbundance","crustacea_othersEstimatedBiomass","doliolidsAbundance","doliolidsEstimatedBiomass","eggsAbundance","eggsEstimatedBiomass","euphausiidsAbundance","euphausiidsEstimatedBiomass","multiplesAbundance","multiplesEstimatedBiomass","naupliiAbundance","naupliiEstimatedBiomass","ostracodsAbundance","ostracodsEstimatedBiomass","othersAbundance","othersEstimatedBiomass","polychaeteAbundance","polychaeteEstimatedBiomass","pteropoda_heteropodaAbundance","pteropoda_heteropodaEstimatedBiomass","pyrosomesAbundance","pyrosomesEstimatedBiomass","rhizariaAbundance","rhizariaEstimatedBiomass","salpsAbundance","salpsEstimatedBiomass","pH_min","pH_max","pH_mean","pH_median","pH_var","pH_range","depth_at_pH_min","depth_at_pH_max","OmegaCA_min","OmegaCA_max","OmegaCA_mean","OmegaCA_median","OmegaCA_var","OmegaCA_range","depth_at_OmegaCA_min","depth_at_OmegaCA_max","CO3_min","CO3_max","CO3_mean","CO3_median","CO3_var","CO3_range","depth_at_CO3_min","depth_at_CO3_max","TA_min","TA_max","TA_mean","TA_median","TA_var","TA_range","depth_at_TA_min","depth_at_TA_max","DIC_min","DIC_max","DIC_mean","DIC_median","DIC_var","DIC_range","depth_at_DIC_min","depth_at_DIC_max","pCO2_min","pCO2_max","pCO2_mean","pCO2_median","pCO2_var","pCO2_range","depth_at_pCO2_min","depth_at_pCO2_max","RF_min","RF_max","RF_mean","RF_median","RF_var","RF_range","depth_at_RF_min","depth_at_RF_max","OmegaAR_min","OmegaAR_max","OmegaAR_mean","OmegaAR_median","OmegaAR_var","OmegaAR_range","depth_at_OmegaAR_min","depth_at_OmegaAR_max","YearMonth","Longitude","Latitude"
"080.0 051.0",11,2016,2202.05,9.84,1468.03,1.03,10092.73,118.34,2238.75,51.82,78062.69,391.04,403.71,61.09,367.01,1.11,41875.66,57.15,734.02,0.78,14313.33,23.77,20552.47,11.48,0,0,4037.09,25.63,7647.54,359.86,4404.1,23.53,3706.78,18.05,1101.03,2.86,1835.04,16.75,734.02,7.52,2936.07,2.57,0,0,1835.04,1.84,0,0,7.8441045101341,8.01969243808044,7.90858358658773,7.88526869906818,0.00607835471047528,0.17558792794634,61,2,2.1246599043789,3.41895724413756,2.56958240703391,2.3673562398096,0.34385587857875,1.29429733975866,61,2,89.3026250303817,141.933935808618,107.336026046924,99.0537716743489,569.528753165954,52.6313107782363,61,2,2222.5,2229.2,2224.725,2223.6,9.1958333333326,6.69999999999982,50,2,2034.5,2116,2086.675,2098.1,1323.74916666667,81.5,2,61,419.999979684517,650.894386573854,562.289100063462,589.131016997738,10279.2435984161,230.894406889337,2,61,12.0744056615233,15.5345288950884,14.2845729804484,14.7646786825909,2.39870930691905,3.4601232335651,2,61,1.35296024710423,2.18993879190161,1.64007256210952,1.50869560471611,0.143981441383508,0.83697854479738,61,2,2016-11-01,-120.5239,34.45
"080.0 051.0",11,2017,9190.56,40.03,1742.29,1.69,4617.06,157.89,1350.27,42.76,50749.55,313.43,261.34,67.28,217.79,0.71,15027.22,25.76,0,0,6577.13,19.66,7404.72,1.2,506.35,32.76,1529.95,14.4,1480.94,4.71,217.79,1.13,2613.43,6.87,217.79,0.54,1960.07,4.78,696.91,10.28,1742.29,1.95,0,0,2613.43,1.2,0,0,7.66324817427511,8.01597306189239,7.81889103645468,7.79817145482561,0.0217810033587428,0.35272488761728,50,2,1.43257362393133,3.30724045991745,2.14547512847536,1.92104321502634,0.668435319875524,1.87466683598612,50,2,60.1591012086629,137.409666704815,89.6762327496383,80.5680815425377,1130.19104349911,77.2505654961521,50,2,2216.4,2235.3,2228.4,2230.95,69.8066666666668,18.9000000000001,30,60,2041.6,2184.2,2123.75,2134.6,3837.29666666667,142.6,2,50,423.625478375477,1023.62602217343,728.010590102943,732.395429931432,61569.1871422211,600.000543797953,2,50,12.3078848667457,17.8934360122295,15.6795940298571,16.2585276202266,5.85449141668571,5.5855511454838,2,50,0.911507563700305,2.11498261789446,1.36800482213792,1.22276455347847,0.275981127679412,1.20347505419416,50,2,2017-11-01,-120.5239,34.45
"080.0 051.0",11,2019,25517.24,80.24,5316.09,4.05,6724.86,42.29,0,0,516341.38,1903.25,0,0,0,0,64856.32,79.17,1063.22,3.68,47844.83,120.14,29770.11,6.31,0,0,3189.66,14.44,1190.8,4.13,5358.62,25.93,14885.06,30.46,1063.22,1.42,13832.47,8.66,0,0,1063.22,13.95,0,0,2126.44,1.19,0,0,8.06027894845666,8.06027894845666,8.06027894845666,8.06027894845666,NA,0,2,2,3.93642508669991,3.93642508669991,3.93642508669991,3.93642508669991,NA,0,2,2,163.514730483185,163.514730483185,163.514730483185,163.514730483185,NA,0,2,2,2241.6,2241.6,2241.6,2241.6,NA,0,2,2,2014,2014,2014,2014,NA,0,2,2,378.354131202458,378.354131202458,378.354131202458,378.354131202458,NA,0,2,2,11.1255905797965,11.1255905797965,11.1255905797965,11.1255905797965,NA,0,2,2,2.53210530609434,2.53210530609434,2.53210530609434,2.53210530609434,NA,0,2,2,2019-11-01,-120.5239,34.45
"080.0 055.0",1,2009,16025.58,89.24,1649.69,0.88,3299.38,90.48,1414.02,39.86,443531.49,1280.76,471.34,153.43,0,0,97096.16,90.15,11783.51,13.91,9191.14,14.53,0,0,0,0,7541.45,47.3,3299.38,3.9,34407.86,755.58,41006.63,66.87,1885.36,4.95,0,0,0,0,2356.7,2.42,0,0,0,0,0,0,7.6793375835156,8.08300282243498,7.8515027782773,7.82183535357931,0.0323943811938201,0.40366523891938,171,1,1.38211962400553,3.64317302164442,2.25882776988449,2.00500921694401,1.03084548883279,2.26105339763889,171,1,59.5781353107677,151.32680116356,95.0130866094402,84.5737049817166,1703.59330306965,91.7486658527923,171,1,2227.2,2262.1,2241.65,2238.65,251.016666666666,34.9000000000001,1,171,2016.1,2213.6,2127.6,2140.35,7579.39333333334,197.5,1,171,353.700786971136,971.15343034862,681.10685619524,699.786603730603,75864.6885333155,617.452643377484,1,171,11.6102077845878,18.0496200100713,15.4139630254764,15.9980121536232,8.4523122471131,6.4394122254835,1,171,0.87841962876386,2.32495200959591,1.43861989894251,1.27555397870513,0.422082837128,1.44653238083205,171,1,2009-01-01,-120.8024,34.3167
"080.0 055.0",1,2011,52644.11,500.52,9024.71,8.15,17649.61,526.7,9038.13,230.27,695450.2,6676.58,16267.12,2846.42,0,0,102279.99,174.53,4.47,0,285782.33,751.87,36132.95,34.16,0,0,98015.47,812.15,13823.49,197.03,42153.89,1205.21,90247.05,358.83,25638.25,121.28,112877.07,51.75,4546.48,71.6,1504.12,3.05,0,0,15041.18,7.48,0,0,7.62207787686899,8.14739101601307,7.84450051459744,7.83746738462528,0.0408991621549371,0.525313139144081,170,2,1.21208642926373,4.07572640970305,2.24162091677324,2.03914503063755,1.2618100551212,2.86363998043932,170,2,52.2531929901594,169.378678652442,94.1192049927747,85.6678026054265,2115.78582728615,117.125485662283,170,2,2226.4,2256.3,2241.44,2235.2,171.293000000001,29.9000000000001,30,170,1995.7,2225.3,2130.16,2133.6,8142.26300000001,229.6,2,170,298.008540809219,1113.22443152363,707.914356274262,662.706020659435,99493.2584720666,815.215890714411,2,170,10.8825225747007,18.4113233320428,15.5288679873629,15.875092790258,8.92476730149606,7.5288007573421,2,170,0.770209050377656,2.59897587539638,1.42657125855311,1.29645763367706,0.51493888626687,1.82876682501872,170,2,2011-01-01,-120.8024,34.3167
"080.0 055.0",1,2013,71328.71,956.99,995.24,1.42,5463.86,131.08,2413.45,84.81,125350.24,492.93,875.81,542.93,497.62,0.06,59385.86,79.96,4478.57,6.9,15446.1,27.39,0,0,0,0,6056.02,92.91,577.24,2.12,2149.71,47.55,21397.62,33.07,2647.33,18.19,1074.86,1.47,497.62,5.29,502.6,12.21,0,0,3483.33,1.79,0,0,7.64060801011468,8.0697652839592,7.89217627474452,7.92021466001089,0.0315207745176366,0.42915727384452,171,2,1.24896713074002,3.48966213962011,2.43438899825543,2.44099555677831,0.896646706723932,2.24069500888009,171,2,53.8084627033455,144.957146241428,102.014252143851,102.217302031546,1493.2167847334,91.1486835380825,171,2,2222.9,2272.9,2236.36666666667,2224.7,425.402666666667,50,15,171,2022.3,2238.8,2109.91666666667,2093.7,7777.60566666667,216.5,2,171,365.815639866213,1070.54456767327,622.482305815714,541.239678108213,81406.0669185735,704.728927807057,2,171,11.9037563548529,18.457262580962,14.8564147196368,14.5981609751327,7.88471775407782,6.5535062261091,2,171,0.792917246771736,2.22475580575623,1.54912160910256,1.55194065771367,0.366270940036677,1.43183855898449,171,2,2013-01-01,-120.8024,34.3167
"080.0 055.0",1,2015,17439.77,143.32,2930.23,1.48,4190.23,84.67,1846.05,73.62,233295.35,1044.38,1225.81,219.84,0,0,47933.72,82.25,244.19,0.28,22977.91,43.62,5640.7,9.96,244.19,0.53,4468.6,49.12,2466.28,19.04,4444.19,70.37,6348.84,12.67,2466.28,15.08,4761.63,19.47,0,0,3174.42,33.85,0,0,1025.58,1.21,0,0,7.72727382517314,8.07662062131015,7.95249256406147,8.03762988960961,0.0227106496685894,0.34934679613701,170,3,1.53130648366129,3.93953176932203,2.93090603990341,3.44072145173529,1.11300133449187,2.40822528566074,170,3,65.9144029290623,163.391591349677,122.845653564451,144.033652374315,1839.39385080989,97.4771884206147,170,3,2224.7,2248.1,2232.02,2228.9,86.2519999999994,23.4000000000001,100,170,2003,2185.1,2070.2,2028.6,6084.465,182.1,3,170,361.065258119159,859.666836693359,521.666861946025,397.757749057682,45526.9482532169,498.6015785742,3,170,11.1093372348709,17.573335607591,13.5653656166273,11.9618665843907,8.18613617718057,6.4639983727201,3,170,0.973251015008548,2.52867724197466,1.87449883612185,2.20187142328151,0.464679598900118,1.55542622696611,170,3,2015-01-01,-120.8024,34.3167
"080.0 055.0",1,2016,10584,48.98,4200,4.71,4698.75,160.74,4189.5,161.09,238602,1890.09,2273.25,602.31,0,0,76314,104.65,630,0.46,18690,40.33,840,2.16,1065.75,7.13,5754,39.25,3664.5,204.06,3234,17.85,11550,36.57,4200,15.21,3528,25.78,1050,10.35,2478,62.11,0,0,2730,2.96,0,0,7.7635533209642,8.10166883821181,7.97079534153879,8.0314452580389,0.0181263675104054,0.338115517247609,170,2,1.61362260912006,3.9266769667419,2.9736922394488,3.38207793548575,0.885929705571848,2.31305435762184,170,2,69.4511212600865,163.141407204594,124.627618941221,141.540576777587,1466.51688845539,93.6902859445075,170,2,2222.8,2245.8,2237.43333333333,2238,65.6226666666669,23,100,170,2007.3,2174.8,2071.85,2046.7,4073.791,167.5,2,170,337.607037133455,782.970930422467,493.793478650809,406.624272990041,31651.0693722141,445.363893289012,2,170,11.128589223821,17.3151276150528,13.4209239788008,12.1373369002593,6.62691487713516,6.1865383912318,2,170,1.02443718172932,2.51178027733638,1.89913309008837,2.1628418274423,0.367385149265962,1.48734309560706,170,2,2016-01-01,-120.8024,34.3167
"080.0 055.0",1,2017,41018.24,440.68,2895.41,1.7,4536.13,228.46,5462.66,173.89,252189.79,1131.73,579.08,110.02,0,0,55543.52,91.94,0,0,3377.97,5.96,1013.39,10.17,0,0,7335.03,66.4,6152.74,435.8,1978.53,29.92,6755.95,21.93,1930.27,10.21,487.39,14.43,482.57,3.01,4825.68,6.9,0,0,26251.67,30.87,0,0,7.69003902065925,8.03122203989185,7.89004799869641,7.93730233986513,0.0241141337339886,0.3411830192326,170,30,1.41512258682894,3.30589160506249,2.46645048918129,2.62421801918161,0.775847268247472,1.89076901823355,170,30,60.9836603602496,137.9887798244,103.539152032948,110.043983510565,1281.66294636598,77.0051194641504,170,30,2224.5,2266.1,2237.24,2230.7,286.927999999998,41.5999999999999,2,170,2037.2,2214.6,2107.66,2086.7,6199.513,177.4,2,170,404.942120143824,947.732675877482,613.502350183069,515.885676505999,59089.3433101996,542.790555733658,30,170,12.2692955328924,17.9791803069042,14.7223951567696,13.9865816650543,7.06882910898126,5.7098847740118,30,170,0.899314104248894,2.11122779496602,1.57235160765627,1.67224357642692,0.318930340946082,1.21191369071713,170,30,2017-01-01,-120.8024,34.3167
"080.0 055.0",1,2021,1988.35,9.09,1491.26,0.88,5970.03,93.9,0,0,158769.93,912.67,198.84,56.59,497.09,0.19,19883.52,34.14,0,0,18392.26,34.85,7008.94,2.06,0,0,2634.57,46.36,546.8,69.39,546.8,8.84,5467.97,17.19,2087.77,3.45,5965.06,3.94,546.8,5.49,49.71,0.05,497.09,5.25,3037.21,1.51,0,0,7.67846574523091,7.98164826908464,7.89257187184403,7.95508673653029,0.0208524425246752,0.30318252385373,100,3,1.43309411586387,2.94435862885362,2.48126626675595,2.77380616115315,0.505645123224305,1.51126451298975,100,3,60.8796115155513,122.492216402949,103.777351329692,115.868788700134,845.763607817167,61.6126048873977,100,3,2230.8,2233.8,2232.125,2231.95,1.67583333333339,3,100,20,2067.1,2179.4,2101.475,2079.7,2776.74916666668,112.3,3,100,462.608746726982,974.093963763358,606.838302593192,495.325249941214,60693.3102275125,511.485217036376,3,100,13.1658052726008,17.8279431211421,14.548601521668,13.6003288464645,4.89704808112779,4.6621378485413,3,100,0.911638351764231,1.87755141094065,1.58166991868955,1.76874495602666,0.206581845303689,0.965913059176419,100,3,2021-01-01,-120.8024,34.3167
"080.0 055.0",2,2012,55282.48,831.49,2928.86,3.12,2091.05,152.81,163.67,16.78,275666.62,1655.06,8149.17,556.6,0,0,20657.51,39.74,0,0,64639.79,175.1,13233.38,18.77,0,0,103864.23,691.5,1779.54,9.31,11810.24,158.44,150084.44,672.09,7056.48,22.24,26687.05,3971.01,1619.94,22.13,3661.07,15.63,4.08,6.08,6900.96,3.4,0,0,7.67776218720164,8.08692614995753,7.89384194406982,7.87885418262995,0.033817752758039,0.409163962755889,170,1,1.35274479485759,3.5961347532305,2.45622651822139,2.2326173281198,1.06031729609617,2.24338995837291,170,1,58.2945874290327,149.506204320754,103.154034973625,93.7516790579002,1772.95028505631,91.2116168917213,170,1,2232.8,2260.4,2240.44,2233.6,140.223000000001,27.5999999999999,30,170,2025.2,2214.4,2111.96,2116.7,6995.583,189.2,1,170,350.533496142342,972.240353535002,618.621975414982,596.884233818517,74683.6009606971,621.70685739266,1,170,11.7214447205633,18.1561625577812,14.8610307936151,15.2115314964037,8.76657804559371,6.4347178372179,1,170,0.859059500369682,2.29197999170801,1.56349379150285,1.41974974721876,0.433033770487166,1.43292049133833,170,1,2012-02-01,-120.8024,34.3167
"080.0 055.0",2,2019,2489.95,10.42,2489.95,1.97,1538.43,21.16,71.14,4.86,125564.46,514.85,746.98,21.7,1422.83,1.85,7825.55,24.08,355.71,0.43,20310.85,43.54,11066.92,5.36,0,0,4019.49,193.37,497.99,8.46,1422.83,7.21,7825.55,18.57,2525.52,15,1102.69,3.15,0,0,1502.86,1.8,0,0,711.41,0.33,0,0,7.82242839090817,8.04339601723298,7.94676571776713,7.97447274516025,0.0127824324961275,0.220967626324811,99,3,1.97123824312073,3.52924688428792,2.83148191757635,2.99396062532039,0.626647229340539,1.55800864116719,99,3,83.6052644935267,146.781963750652,118.521093281728,125.176051601005,1031.0401849298,63.1766992571253,99,3,2231.3,2235.5,2232.8,2231.6,5.48999999999984,4.19999999999982,99,3,2032.9,2133.6,2076.63333333333,2063.4,2666.46333333332,100.7,3,99,394.503489602745,683.407146427635,516.166986181336,470.590322513627,22424.254935008,288.90365682489,3,99,11.8505438687412,16.0220518948393,13.6216687851296,12.9924105918082,4.64734420834677,4.1715080260981,3,99,1.25445192482065,2.25866029726955,1.80898178755629,1.91383314057866,0.260353968497084,1.0042083724489,99,3,2019-02-01,-120.8024,34.3167
"080.0 055.0",3,2009,32012.92,120.05,1385.29,1.49,3212.27,66.85,2554.86,74.33,319373.96,927.87,359.95,8.22,568.89,0.15,206992.9,182.38,26686.38,22.18,23060.82,41.37,2089.32,0.38,0,0,30457.36,337.71,11257.32,23,181664.33,4398.51,30172.37,66.78,1266.08,7.61,10920.08,19.18,346.32,8.35,697.19,0.52,0,0,1038.97,0.31,0,0,7.64939220194325,8.06038264753671,7.87272445761887,7.86586265338685,0.0339108291890355,0.410990445593459,169,3,1.28411074186998,3.41977886066119,2.35036818573809,2.14405438324469,0.980747401026286,2.13566811879121,169,3,55.3605109279871,142.189756788919,98.6766964389666,90.0399612936261,1634.2464627522,86.8292458609319,169,3,2229.7,2268.9,2241.66,2232.2,284.423000000005,39.2000000000003,51,169,2035.6,2230.6,2121.44,2119.8,7515.90799999999,195,3,169,376.131770837059,1046.19127049171,653.425678825971,615.310012433577,85528.6636328401,670.059499654651,3,169,12.0759638273266,18.3182841771809,15.1292480287096,15.5032171451263,8.48508683421493,6.2423203498543,3,169,0.815745072950986,2.1797701462448,1.4959896002897,1.36258497007452,0.400685884788413,1.36402507329381,169,3,2009-03-01,-120.8024,34.3167
"080.0 055.0",4,2011,19197.53,263.02,1745.23,1.55,3086.96,119.06,1890.46,81.51,84943.8,1074.98,4459.07,726.48,0,0,113449.66,212.11,0,0,46300.24,145.23,2729.05,5.56,195.06,8.56,24480.01,199.92,6609.62,145.78,0,0,29673.77,102.68,3527.53,28.07,2617.84,1.7,877.48,9.86,5235.69,20.95,0,0,0,0,0,0,7.61503765968239,7.92180546301902,7.77101073288808,7.76574683427806,0.0204813399848358,0.306767803336631,170,2,1.18522982814081,2.48059916212271,1.81229195901149,1.71173596602765,0.368274320327852,1.2953693339819,170,2,51.1149965478305,103.367721482455,76.3212326973136,72.0029857946813,609.765374962174,52.2527249346245,170,2,2248.2,2274.2,2257.72,2251.7,126.736999999999,26,2,170,2115.4,2246.6,2177.76,2174.8,3517.87299999999,131.2,2,170,540.935281479634,1138.62640571853,819.894759298622,794.392588471137,77170.6093104938,597.691124238896,2,170,14.5262636726273,18.5044360534605,16.6419164075905,17.0862579430953,3.63894294542612,3.9781723808332,2,170,0.752707991772253,1.57724243672095,1.15162709180229,1.08693999940042,0.149372840908488,0.824534444948697,170,2,2011-04-01,-120.8024,34.3167
"080.0 055.0",4,2013,38629.76,217.88,2048.78,2.5,2028.29,200.26,7703.41,253.92,240024.88,1701.71,15796.1,4749.8,0,0,111412.68,137.89,7273.17,5.47,17773.17,44.7,517.32,4.64,102.44,7.59,3841.46,82.34,2770.98,247.57,4968.29,62.37,13573.17,26.75,1900.24,8.04,21358.54,249.81,2407.32,29.89,1792.68,12.5,0,0,875.85,0.56,0,0,7.63793838797178,8.00868225433597,7.86762902921071,7.91466644641403,0.0250353746592732,0.370743866364189,170,2,1.23987572313946,3.043645253248,2.28800523888839,2.45456216630387,0.623108156616678,1.80376953010854,170,2,53.4685067484357,126.709639741743,96.0732946703714,102.915966245002,1037.27928991376,73.2411329933073,170,2,2238.6,2273.2,2250.2,2246.05,148.131999999998,34.5999999999999,31,170,2074.4,2239.4,2133.76666666667,2109.9,4877.84266666666,165,2,170,432.820470900205,1075.87719396968,654.225148923791,553.941754946045,71808.9472102909,643.056723069475,2,170,12.9729042904089,18.4329108791562,15.2228393050602,14.5995047741083,5.93707012906532,5.4600065887473,2,170,0.787262440231991,1.9381047350316,1.45560347831552,1.56158017106645,0.25393326974578,1.15084229479961,170,2,2013-04-01,-120.8024,34.3167
"080.0 055.0",4,2014,18797.56,95.32,2053.9,2.78,2632.68,61.68,1751.71,60.35,168875.85,1325.54,2100,794.9,0,0,58154.63,80.48,1843.9,1.59,8410.24,17.97,1439.27,2.59,1490.49,12.44,7078.54,65.21,3749.27,101.33,6935.12,179.29,41108.78,97.33,2253.66,12.29,2458.54,23.24,3278.05,55.2,3687.8,7.92,0,0,2048.78,2.16,548.05,310.83,7.69437927221327,7.95600844673003,7.83554804440635,7.87405410756334,0.0110954974021943,0.261629174516759,171,2,1.41411099423572,2.7740038585387,2.08530428145051,2.22402746632122,0.299370885992687,1.35989286430298,171,2,60.9602886552934,115.450975291305,87.7951363126519,93.5104706705481,483.501265613948,54.4906866360116,171,2,2234.8,2267.1,2245.68,2243,162.426999999998,32.2999999999997,34,171,2084.7,2215.4,2142.26,2130.4,2652.54800000001,130.7,2,171,495.290360984038,936.604993475965,682.700106334655,606.942811861297,31962.9749004344,441.314632491927,2,171,13.6308121667504,17.9944977107296,15.7872383372912,15.2773831095867,3.17787917615928,4.3636855439792,2,171,0.898294077311916,1.76794362573889,1.32674914473881,1.41460979099332,0.122506654724574,0.869649548426974,171,2,2014-04-01,-120.8024,34.3167
"080.0 055.0",4,2015,21053.62,479.66,1787.23,2,3708.51,107.94,2975.74,101.08,111081.06,1208.65,5053.4,578.25,0,0,32648.3,47.39,1434.26,1.55,26115.96,64.79,89004.26,176.69,15821.49,318.27,13279.15,67.82,14329.15,934.23,6255.32,127.02,54005.74,216.7,3668.3,33.71,3931.91,9.82,1787.23,47.37,1161.7,2.58,53.62,692.37,7600.21,8.94,89.36,2.65,7.71055021325853,8.05504027369062,7.93750177233607,7.9967624254864,0.0215596486952705,0.34449006043209,170,2,1.42217320550401,3.46474817939424,2.68720079911113,2.97897668793374,0.810205942103065,2.04257497389023,170,2,61.2884541571098,143.923759650772,112.556564841243,124.562851101332,1337.87155108378,82.6353054936622,170,15,2219.4,2259.2,2230.5,2226.1,206.147999999997,39.7999999999997,50,170,2025.5,2205.8,2084.83333333333,2055.1,5509.24266666668,180.3,15,170,380.538815045948,894.274826166739,540.729668755694,444.808844101694,45299.2560692114,513.736011120791,15,170,11.9664728889882,17.9875781535204,14.1236984485245,13.1052579604422,6.87938970478617,6.0211052645322,15,170,0.902385436094365,2.21146559623228,1.71225749351775,1.89843652535889,0.333398433018731,1.30908016013792,170,2,2015-04-01,-120.8024,34.3167
"080.0 055.0",4,2016,12652.5,85.54,3780,4.81,4373.25,112.23,409.5,28.98,162592.5,1492.15,12416.25,2144.45,1680,11.8,112980,170.59,1260,1,13860,27.83,955.5,15.33,1485.75,9.69,43690.5,469.25,27069,242.59,3365.25,10.26,109730.25,424.79,2940,25.29,50090.25,25.18,472.5,6.59,1680,1.88,0,0,3832.5,3.69,0,0,7.66045131180304,7.98047831117315,7.78960959044322,7.75875436939834,0.021987396152706,0.32002699937011,171,30,1.32272969256794,2.85783698536152,1.92129012034399,1.75229690172326,0.489715662988934,1.53510729279358,171,30,57.0158422071338,119.398197241376,81.0951620648167,73.9833044053786,814.32266173135,62.3823550342422,171,30,2232.8,2264.8,2248.325,2247.85,197.009166666667,32,30,171,2073,2222.5,2159.125,2170.5,4529.98916666667,149.5,30,171,462.615940030477,1017.89353107965,780.384208468477,820.513681381892,67989.8514377266,555.277591049173,30,171,13.3770679406863,18.2203104164866,16.327220499403,16.8557518202195,4.93816385302538,4.8432424758003,30,171,0.84049971427713,1.82013416702237,1.22245568695859,1.11459443326742,0.199343508920439,0.97963445274524,171,30,2016-04-01,-120.8024,34.3167
"080.0 055.0",4,2017,14990.9,56.88,2772.88,3.97,4865.54,183.8,4254.64,165.28,185783.19,905.9,2946.19,755.24,1039.83,0.79,53724.62,81.5,1733.05,0.92,14904.25,34.01,6585.6,2.4,359.61,2.55,35700.87,141.29,5142.83,260.22,2079.66,9.25,43503.94,83.27,3552.76,3.89,12131.36,3.74,697.55,27,6589.93,7.52,0,0,13864.42,7.15,0,0,7.66932352522998,8.23763595574174,7.89798214792239,7.84946501444565,0.0537001284153814,0.568312430511759,170.7,2.3,1.31605447233542,5.01203936266269,2.61518307598558,2.11821439329953,2.27484039289779,3.69598489032727,170.7,2.3,56.7342734288601,208.503134975672,109.755251639863,88.957995877413,3851.59622540015,151.768861546812,170.7,2.3,2234.4,2333,2263.4,2246.8,1642.825,98.5999999999999,50.2,2.3,2037.1,2221.9,2126.98,2127.1,6197.38700000001,184.8,2.3,170.7,242.284019242588,992.523117918372,637.188231317705,643.833950073281,96665.0334227127,750.239098675784,2.3,170.7,9.95769325735255,18.2766026996094,14.8505737630815,15.6006113464396,12.1061240606244,8.31890944225685,2.3,170.7,0.835407295092482,3.19604331420783,1.66536190923992,1.34755802317633,0.928375325684299,2.36063601911535,170.7,2.3,2017-04-01,-120.8024,34.3167
"080.0 055.0",4,2018,12453.47,48.53,4065.69,4.78,2820.34,80.44,41.21,4.11,162819.95,733.82,366.28,146.5,0,0,44685.98,68.31,366.28,0.77,13552.3,27.75,36.63,2.74,0,0,13259.28,111,1868.02,127.92,3296.51,23.79,26372.05,85.08,73.26,1.9,1868.02,3.63,366.28,7.08,4395.34,3.67,0,0,4761.62,3.85,0,0,7.81647921550139,8.05633798582046,7.96496051121524,7.99351242176956,0.0107515973800344,0.239858770319069,100,3,1.88094720627933,3.36521204209808,2.780317627841,2.9375556314933,0.403763774990644,1.48426483581875,100,3,79.869187651047,140.085316909575,116.342993990883,122.708735701455,664.01407846684,60.216129258528,100,3,2224.6,2243.4,2236.15,2238.3,68.2966666666678,18.8000000000002,15,100,2047,2152.1,2082.25,2064.95,2315.66999999999,105.1,3,100,380.910056027793,693.709088992509,491.929587891502,446.549603272852,19167.6146490674,312.799032964716,3,100,12.2043677748711,16.3967607425805,13.7226708282227,13.1447773977197,3.40308811327929,4.1923929677094,3,100,1.1949056449004,2.14395399483457,1.77038909670114,1.8713483735348,0.165203315488002,0.94904834993417,100,3,2018-04-01,-120.8024,34.3167
"080.0 055.0",4,2019,9071.85,62.47,0,0,4353.45,72.6,286.75,18.26,104413.17,963.09,556.13,322.21,0,0,10088.52,21.4,0,0,31030.25,75.74,486.61,12.54,0,0,4553.3,45.93,2233.2,527.11,3197.74,35.2,13920.6,30.27,3858.14,24.04,1503.29,1358.95,695.16,10.78,347.58,0.39,0,0,2519.96,1.38,608.27,407.26,7.75589199934478,8.06217898776529,7.92270012048787,7.97920297835137,0.0241939836361758,0.306286988420509,100.8,14.8,1.66661233139382,3.56270509264904,2.67477460257605,2.93088072770106,0.911044096040176,1.89609276125522,100.8,14.8,70.8092563574659,148.478701766648,112.025950184438,122.548263578126,1522.40118275237,77.6694454091821,100.8,14.8,2233.7,2247.5,2240.2,2237.1,45.8600000000012,13.8000000000002,29.9,100.8,2031.1,2174.7,2096.24,2069.3,5371.28799999998,143.6,2.5,100.8,374.838783746281,808.475159140811,566.458167657298,464.560641923964,49758.6776555651,433.63637539453,14.8,100.8,11.7839094563256,17.1690643365969,14.22231349571,13.1702682438127,7.5329077019355,5.3851548802713,14.8,100.8,1.05901539333198,2.27647938327013,1.7061238919074,1.86991631982667,0.375407347112904,1.21746398993815,100.8,14.8,2019-04-01,-120.8024,34.3167
